5654,ts_analyse.sh,20181211142807,20181211142910,00:01:03,52087,64
5858,ts_delPgm.sh,20181211142840,20181211142840,00:00:00,52120,1
5926,ts_analyse.sh,20181211142847,20181211142933,00:00:46,52127,47
6248,ts_delPgm.sh,20181211142924,20181211142924,00:00:00,52164,1
6364,ts_analyse.sh,20181211143240,20181211143335,00:00:55,52360,56
6630,ts_delPgm.sh,20181211143323,20181211143323,00:00:00,52403,1
6721,bloquerDistr.sh,20181211143558,20181211143636,00:00:38,52558,39
6999,bloquerDistr.sh,20181211143614,20181211143651,00:00:37,52574,38
7311,ts_analyseDistr.sh,20181211143637,20181211143759,00:01:22,52597,83
7569,ts_analyseDistr.sh,20181211143653,20181211143835,00:01:42,52613,103
7989,bloquerDistr.sh,20181211143747,20181211143829,00:00:42,52667,43
8470,ts_analyseDistr.sh,20181211143833,20181211143902,00:00:29,52713,30
8825,bloquerDistr.sh,20181211143926,20181211144148,00:02:22,52766,143
9030,ts_addCopy.sh,20181211143940,20181211143940,00:00:00,52780,1
